"id","egk","trains","speed","hour","coll"
339666,0.075507162497237,0.727542671248439,83.4051974754293,21,0
339667,0.0286561589616698,2.29586605012787,92.8920445816393,6,0
339667,0.0286561589616698,1.14793302506394,92.8920445816393,8,0
339667,0.0286561589616698,2.29586605012787,82.3085851870596,10,0
339667,0.0286561589616698,1.14793302506394,83.4051974754293,11,0
339667,0.0286561589616698,1.14793302506394,92.8920445816393,12,0
339667,0.0286561589616698,1.14793302506394,90.3236009526539,15,0
339667,0.0286561589616698,1.93713697979539,89.1734839126946,16,0
339667,0.0286561589616698,3.6733856802046,92.8920445816393,18,0
339667,0.0286561589616698,1.14793302506394,83.4051974754293,21,0
339681,0.0292525023823269,1.00151192684003,92.9004803607003,6,0
339681,0.0292525023823269,0.500755963420016,92.9004803607003,7,0
339681,0.0292525023823269,0.845025688271278,82.6417450129372,11,0
339681,0.0292525023823269,1.00151192684003,92.9004803607003,12,0
339681,0.0292525023823269,0.500755963420016,90.3199114617919,15,0
339681,0.0292525023823269,0.500755963420016,92.9004803607003,16,0
339681,0.0292525023823269,1.60241908294405,81.0346869189909,17,0
339681,0.0292525023823269,1.60241908294405,92.9004803607003,18,0
339681,0.0292525023823269,1.60241908294405,85.5662319111713,22,0
339682,0.0634013730251419,2.03051648639714,92.9004803607003,6,0
339682,0.0634013730251419,1.01525824319857,92.9004803607003,7,0
339682,0.0634013730251419,1.71324828539759,82.6417450129372,11,0
339682,0.0634013730251419,2.03051648639714,92.9004803607003,12,0
339682,0.0634013730251419,1.01525824319857,90.3199114617919,15,0
339682,0.0634013730251419,1.01525824319857,92.9004803607003,16,0
339682,0.0634013730251419,3.24882637823542,81.0346869189909,17,0
339682,0.0634013730251419,3.24882637823542,92.9004803607003,18,0
339682,0.0634013730251419,3.24882637823542,85.5662319111713,22,0
339683,0.0232815973397767,2.03051648639714,92.9004803607003,6,0
339683,0.0232815973397767,1.01525824319857,92.9004803607003,7,0
339683,0.0232815973397767,1.71324828539759,82.6417450129372,11,0
339683,0.0232815973397767,2.03051648639714,92.9004803607003,12,0
339683,0.0232815973397767,1.01525824319857,90.3199114617919,15,0
339683,0.0232815973397767,1.01525824319857,92.9004803607003,16,0
339683,0.0232815973397767,3.24882637823542,81.0346869189909,17,0
339683,0.0232815973397767,3.24882637823542,92.9004803607003,18,0
339683,0.0232815973397767,3.24882637823542,85.5662319111713,22,0
339684,0.0712561045869348,2.03051648639714,92.9004803607003,6,0
339684,0.0712561045869348,1.01525824319857,92.9004803607003,7,0
339684,0.0712561045869348,1.71324828539759,82.6417450129372,11,0
339684,0.0712561045869348,2.03051648639714,92.9004803607003,12,0
339684,0.0712561045869348,1.01525824319857,90.3199114617919,15,0
339684,0.0712561045869348,1.01525824319857,92.9004803607003,16,0
339684,0.0712561045869348,3.24882637823542,81.0346869189909,17,0
339684,0.0712561045869348,3.24882637823542,92.9004803607003,18,0
339684,0.0712561045869348,3.24882637823542,85.5662319111713,22,0
339685,0.04335341892296,16.4788300733907,94.3989927220193,6,0
